item,itemLabel,position,positionLabel,startDate,endDate,source,psid
Q105550917,Essozimna Marguerite Gnakadè,Q114440748,Ministre des Armées,2020-10-01,,https://fr.wikipedia.org/wiki/Gouvernement_Victoire_Tomegah_Dogb%C3%A9,Q105550917-d0349718-4bf6-e286-6716-c1d867df40b6
Q106764569,Mawougno Aziablé,Q114439931,Ministre délégué auprès du Président de la République chargé de l'Énergie et des Mines,2020-10-01,,https://fr.wikipedia.org/wiki/Gouvernement_Victoire_Tomegah_Dogb%C3%A9,Q106764569-fac18989-4e08-2547-2767-000b761a197f
Q106857717,Lidi Kedjaka Gbessi Kama,Q114440657,Ministre des Sports et Loisirs,2020-10-01,,https://fr.wikipedia.org/wiki/Gouvernement_Victoire_Tomegah_Dogb%C3%A9,Q106857717-f89be0ce-49da-3ba6-4c67-c5e3a3be160f
Q107022057,Bolidja Tiem,Q114440930,Ministre de l'Eau et de l'Hydraulique villageoise,2020-10-01,,https://fr.wikipedia.org/wiki/Gouvernement_Victoire_Tomegah_Dogb%C3%A9,Q107022057-115f7aa0-461d-630f-7983-f68e5357b862
Q108093970,Rose Kayi Mivedor,Q114441178,Ministre de la Promotion de l'investissement,2020-11,,,Q108093970-e6111337-4324-3c5f-1e4f-4a5311b6bea7
Q108385139,Sandra Ablamba Johnson,Q114441350,Secrétaire général de la Présidence,2020-09-28,,https://fr.wikipedia.org/wiki/Gouvernement_Victoire_Tomegah_Dogb%C3%A9,Q108385139-280A3108-F89E-4D26-A810-7067409A4F4D
Q109018470,Christian Eninam Trimua,Q114440866,"Ministre des Droits de l'Homme, de la Formation à la citoyenneté, des Relations avec les institutions de la République",2019-01-24,,https://fr.wikipedia.org/wiki/Gouvernement_Victoire_Tomegah_Dogb%C3%A9,Q109018470-8c855bbb-4460-3db1-fc3a-630b8c30f700
Q109018470,Christian Eninam Trimua,Q114440889,Porte-parole du gouvernement,2020-10-01,,https://fr.wikipedia.org/wiki/Gouvernement_Victoire_Tomegah_Dogb%C3%A9,Q109018470-a6a42d8b-498f-3873-8bea-982873aab446
Q110251228,Zouréhatou Kassah-Traoré,Q114440205,Ministre des Travaux publics,2020-10-01,,https://fr.wikipedia.org/wiki/Gouvernement_Victoire_Tomegah_Dogb%C3%A9,Q110251228-66427744-4d05-0c60-0e7e-0e0d95be8c19
Q112180579,Adjovi Lonlongno Apedo,Q114440984,"Ministre de l'Action sociale, de la Promotion de la femme et de l'Alphabétisation",2020-10-01,,https://fr.wikipedia.org/wiki/Gouvernement_Victoire_Tomegah_Dogb%C3%A9,Q112180579-52e1e4ea-49f4-e69d-be5b-7bfa81128c9e
Q112180599,Mazamesso Assih,Q114441258,Ministre chargé de l'Inclusion financière et de l'Organisation du secteur informel,2020-10-01,,https://fr.wikipedia.org/wiki/Gouvernement_Victoire_Tomegah_Dogb%C3%A9,Q112180599-54F1E79F-3E1C-44AC-8C08-46009097DB52
Q113579024,Payadowa Boukpessi,Q114440596,"Ministre de l'Administration territoriale, de la Décentralisation et du Développement des territoires",2015-06-28,,https://fr.wikipedia.org/wiki/Gouvernement_Victoire_Tomegah_Dogb%C3%A9,Q113579024-61a80675-4b78-8f84-02bc-08d97b6c4049
Q113579024,Payadowa Boukpessi,Q114440608,Ministre d'État,2020-10-01,,https://fr.wikipedia.org/wiki/Gouvernement_Victoire_Tomegah_Dogb%C3%A9,Q113579024-b0ed591e-4e83-19f4-fe42-2aae06d989d2
Q113946294,Katari Foli-Bazi,Q114441430,Ministre de l'Environnement et des Ressources forestières,2020-10-01,,https://fr.wikipedia.org/wiki/Gouvernement_Victoire_Tomegah_Dogb%C3%A9,Q113946294-C20B7C25-4FB9-4728-8A9B-CBFC545E38E7
Q114005610,Kanka-Malik Natchaba,Q114440516,Secrétaire général du Gouvernement,2020-09-28,,,Q114005610-d2705b6a-49d8-1d44-4a54-1d231dc0e6de
Q114441750,Akodah Ayewouadan,Q114440889,Porte-parole du gouvernement,2020-10-01,,https://fr.wikipedia.org/wiki/Gouvernement_Victoire_Tomegah_Dogb%C3%A9,Q114441750-456447E6-1A8B-486E-A5A0-59D4375D49C5
Q114441750,Akodah Ayewouadan,Q114441448,Ministre de la Communication et des Médias,2020-10-01,,https://fr.wikipedia.org/wiki/Gouvernement_Victoire_Tomegah_Dogb%C3%A9,Q114441750-CABB3317-502E-4C76-BB41-9D17C8ED22BD
Q114441751,Antoine Lekpa Gbegbeni,Q114441421,"Ministre de l'Agriculture, de l'Élevage et du Développement rural",2020-10-01,,https://fr.wikipedia.org/wiki/Gouvernement_Victoire_Tomegah_Dogb%C3%A9,Q114441751-C2781168-1DC3-4739-BDE6-ECF96EC4F5B9
Q114441752,Bouraïma Kanfitine Tchede-Issa,Q114441559,Ministre du Désenclavement et des Pistes rurales,2020-10-01,,https://fr.wikipedia.org/wiki/Gouvernement_Victoire_Tomegah_Dogb%C3%A9,Q114441752-F6EAF853-2424-4FFB-8619-A0483EECA385
Q114441753,Essomanam Edjeba,Q114441675,Ministre chargé du Développement des territoires,2020-10-01,,https://fr.wikipedia.org/wiki/Gouvernement_Victoire_Tomegah_Dogb%C3%A9,Q114441753-22345DCD-1BBD-4B93-889E-69B702E9176F
Q114441754,Ihou Wateba,Q114441534,Ministre de l'Enseignement supérieur et de la Recherche,2020-10-01,,https://fr.wikipedia.org/wiki/Gouvernement_Victoire_Tomegah_Dogb%C3%A9,Q114441754-23F0D7A3-3293-4B3D-B9F0-100DA5A0ABA3
Q114441755,Kodjo Adedze,Q114441474,"Ministre du Commerce, de l'Industrie et de la Consommation locale",2020-10-01,,https://fr.wikipedia.org/wiki/Gouvernement_Victoire_Tomegah_Dogb%C3%A9,Q114441755-A1991358-DE76-49FE-9CDD-FA2AADC2859B
Q114441756,Koffi Tsolenyanu,Q114441710,"Ministre de l'Urbanisme, de l'Habitat et de la Réforme foncière",2020-10-01,,https://fr.wikipedia.org/wiki/Gouvernement_Victoire_Tomegah_Dogb%C3%A9,Q114441756-8ADD74B4-FA50-4EB3-AEFA-3317D5816F69
Q114441757,Kokou Eke Odin,Q114441707,Ministre délégué chargé de l'Enseignement technique et de l'Artisanat,2020-10-01,,https://fr.wikipedia.org/wiki/Gouvernement_Victoire_Tomegah_Dogb%C3%A9,Q114441757-4BAB29B8-E2F2-45A4-8AA9-D61C213518DB
Q114441758,Komla Dodzi Kokoroko,Q114441516,"Ministre des Enseignements primaire, secondaire, technique et de l'Artisanat",2020-10,,https://fr.wikipedia.org/wiki/Gouvernement_Victoire_Tomegah_Dogb%C3%A9,Q114441758-92599D62-187D-4525-A319-61349CADDA4F
Q114441759,Kossi Lamadokou,Q114441451,Ministre de la Culture et du Tourisme,2020-10-01,,https://fr.wikipedia.org/wiki/Gouvernement_Victoire_Tomegah_Dogb%C3%A9,Q114441759-DB26D53A-A145-4CA4-BEB3-058F72EF99B7
Q114441760,Mamissilé Akla Agba Assih,Q114441702,Ministre délégué chargé de l'Accès universel aux soins,2020-10-01,,https://fr.wikipedia.org/wiki/Gouvernement_Victoire_Tomegah_Dogb%C3%A9,Q114441760-44664742-23F0-4892-9F7F-E70D8FAA6081
Q114441761,Moustafa Mijiyawa,Q112671903,"Ministre de la Santé, de l'Hygiène publique et de l'Accès universel aux soins",2020-10-01,,https://fr.wikipedia.org/wiki/Gouvernement_Victoire_Tomegah_Dogb%C3%A9,Q114441761-4C664DC8-B224-4BBF-B440-9B690AFA786E
Q114441762,Myriam Dossou de Souza-D'Almeida,Q114441586,"Ministre du Développement à la base, de la Jeunesse et de l'Emploi des jeunes",2020-10-01,,https://fr.wikipedia.org/wiki/Gouvernement_Victoire_Tomegah_Dogb%C3%A9,Q114441762-561B46E9-EA41-41DF-866B-F75AE87DCF8D
Q16325277,Cina Lawson,Q114440847,Ministre de l'Économie numérique et de la Transformation digitale,2020-10-01,,https://fr.wikipedia.org/wiki/Gouvernement_Victoire_Tomegah_Dogb%C3%A9,Q16325277-2A43A7DC-62C9-4879-A953-966E30FA518D
Q16545858,Damehane Yark,Q114440822,Ministre de la Sécurité et de la Protection civile,2012-07,,https://fr.wikipedia.org/wiki/Gouvernement_Victoire_Tomegah_Dogb%C3%A9,Q16545858-ab3f4442-45be-471b-927b-0d3fe226cc20
Q16639103,Gilbert Bawara,Q114440708,"Ministre de la Fonction publique, du Travail et du Dialogue social",2015-06-28,,https://fr.wikipedia.org/wiki/Gouvernement_Victoire_Tomegah_Dogb%C3%A9,Q16639103-af2debc8-402c-7e19-b068-830913711ce3
Q16682496,Victoire Tomegah Dogbé,Q30100661,Première ministre,2020-09-28,,https://fr.wikipedia.org/wiki/Gouvernement_Victoire_Tomegah_Dogb%C3%A9,Q16682496-f419f268-45c8-11df-7544-b6ad83407d6a
Q27756289,Robert Dussey,Q18204397,"Ministre des Affaires étrangères, de l'Intégration régionale et des Togolais de l'extérieur",2013-09-17,,https://fr.wikipedia.org/wiki/Gouvernement_Victoire_Tomegah_Dogb%C3%A9,Q27756289-20644634-BECB-493B-B485-4E2B5247ADD7
Q65150953,Affoh Atcha-Dédji,Q114440963,"Ministre des Transports routiers, ferroviaire et aérien",2020-10-01,,https://fr.wikipedia.org/wiki/Gouvernement_Victoire_Tomegah_Dogb%C3%A9,Q65150953-63624252-4eca-be9e-0c9e-83711d15f12b
Q85793465,Pius Agbetomey,Q99312298,Ministre de la Justice et de la Législation,2015-06-28,,https://fr.wikipedia.org/wiki/Gouvernement_Victoire_Tomegah_Dogb%C3%A9,Q85793465-d9f85d13-4afc-1f12-080c-0ffbb675728f
Q88219141,Sani Yaya,Q96393325,Ministre de l'Économie et des Finances,2016-08-01,,https://fr.wikipedia.org/wiki/Gouvernement_Victoire_Tomegah_Dogb%C3%A9,Q88219141-DD94F793-CBD8-4E0E-96CA-A1EA74F51E8D
Q97368687,Edem Tengue,Q114440821,"Ministre de l'Économie maritime, de la Pêche et de la Protection côtière",2020-10-01,,https://fr.wikipedia.org/wiki/Gouvernement_Victoire_Tomegah_Dogb%C3%A9,Q97368687-453f9f1d-4ab0-f47f-3d37-1d9979f9d101
